"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","customer_segment"
16122,5197,"4","684.42",4,2,3,"423","Potential Loyalist"
17061,5197,"11","5232.23",4,1,1,"411","Potential Loyalist"
17788,5197,"2","1112.95",4,4,2,"442","Lost Customers"
15827,5197,"14","1836.09",4,1,2,"412","Potential Loyalist"
13555,5197,"4","4149.28",4,2,1,"421","Potential Loyalist"
15674,5197,"4","2111.89",4,2,1,"421","Potential Loyalist"
17805,5197,"1","512.31",4,4,3,"443","Loyal Customers"
13979,5197,"1","869.87",4,4,3,"443","Loyal Customers"
17674,5198,"2","551.04",4,3,3,"433","Loyal Customers"
16603,5198,"2","482.47",4,4,4,"444","Champions"
15958,5198,"1","104.35",4,5,5,"455","Champions"
17997,5198,"8","1970.67",4,1,2,"412","Potential Loyalist"
13233,5198,"2","605.12",4,3,3,"433","Loyal Customers"
13866,5198,"1","145.67",4,5,5,"455","Champions"
16383,5198,"2","668.36",4,3,3,"433","Loyal Customers"
13390,5198,"1","544.08",4,4,3,"443","Loyal Customers"
13639,5198,"1","1033.34",4,4,2,"442","Lost Customers"
16778,5198,"2","245.94",4,3,5,"435","Loyal Customers"
15243,5198,"1","316.68",4,4,4,"444","Champions"
16468,5198,"1","74.90",4,5,5,"455","Champions"
13434,5198,"2","534.24",4,3,3,"433","Loyal Customers"
13927,5198,"1","348.99",4,4,4,"444","Champions"
14473,5198,"2","234.34",4,3,5,"435","Loyal Customers"
12412,5198,"3","1142.88",4,2,2,"422","Potential Loyalist"
12823,5198,"5","1759.50",4,2,2,"422","Potential Loyalist"
12612,5198,"1","668.04",4,4,3,"443","Loyal Customers"
14908,5198,"1","277.80",4,5,4,"454","Champions"
15626,5198,"2","675.80",4,3,3,"433","Loyal Customers"
14561,5199,"3","1080.76",4,2,2,"422","Potential Loyalist"
16198,5199,"1","400.68",4,4,4,"444","Champions"
14152,5199,"2","621.29",4,3,3,"433","Loyal Customers"
14806,5199,"1","193.39",4,5,5,"455","Champions"
17498,5199,"1","272.22",4,5,4,"454","Champions"
18155,5199,"3","371.62",4,2,4,"424","Potential Loyalist"
18066,5199,"1","318.00",4,4,4,"444","Champions"
16689,5199,"2","422.60",4,3,4,"434","Loyal Customers"
16342,5199,"4","322.41",4,2,4,"424","Potential Loyalist"
14757,5199,"1","420.50",4,4,4,"444","Champions"
15312,5199,"4","924.85",4,2,3,"423","Potential Loyalist"
17506,5199,"1","302.20",4,5,4,"454","Champions"
15366,5199,"2","602.51",4,3,3,"433","Loyal Customers"
13787,5199,"2","309.04",4,3,4,"434","Loyal Customers"
15799,5199,"3","884.14",4,3,3,"433","Loyal Customers"
15154,5199,"1","296.42",4,5,4,"454","Champions"
12545,5199,"2","832.39",4,4,3,"443","Loyal Customers"
16480,5199,"1","769.29",4,4,3,"443","Loyal Customers"
13670,5199,"1","349.70",4,4,4,"444","Champions"
12348,5199,"4","1437.24",4,2,2,"422","Potential Loyalist"
17154,5199,"1","329.34",4,4,4,"444","Champions"
14235,5199,"5","3144.86",4,2,1,"421","Potential Loyalist"
16594,5199,"1","181.09",4,5,5,"455","Champions"
15744,5201,"1","34.80",4,5,5,"455","Champions"
16872,5201,"3","680.02",4,3,3,"433","Loyal Customers"
13127,5201,"1","259.17",4,5,4,"454","Champions"
14014,5201,"1","505.18",4,4,3,"443","Loyal Customers"
14880,5201,"3","706.19",4,3,3,"433","Loyal Customers"
17388,5201,"4","1259.56",4,2,2,"422","Potential Loyalist"
16485,5201,"1","363.65",4,4,4,"444","Champions"
15549,5201,"3","1689.51",4,2,2,"422","Potential Loyalist"
18189,5201,"2","1090.24",4,4,2,"442","Lost Customers"
15475,5201,"1","454.11",4,4,4,"444","Champions"
13336,5201,"1","795.12",4,4,3,"443","Loyal Customers"
15978,5201,"1","1098.78",4,4,2,"442","Lost Customers"
17480,5201,"1","511.82",4,4,3,"443","Loyal Customers"
14652,5201,"1","114.18",4,5,5,"455","Champions"
16978,5201,"1","344.33",4,4,4,"444","Champions"
12516,5201,"2","1186.06",4,4,2,"442","Lost Customers"
15075,5201,"1","773.03",4,4,3,"443","Loyal Customers"
16236,5202,"1","432.20",4,4,4,"444","Champions"
13220,5202,"4","819.29",4,2,3,"423","Potential Loyalist"
15067,5202,"3","1744.76",4,2,2,"422","Potential Loyalist"
17311,5202,"2","1384.85",4,3,2,"432","Lost Customers"
14147,5202,"2","483.40",4,4,4,"444","Champions"
14038,5202,"3","1560.38",4,2,2,"422","Potential Loyalist"
13529,5202,"2","307.76",4,3,4,"434","Loyal Customers"
12425,5202,"1","777.20",4,4,3,"443","Loyal Customers"
17603,5202,"1","394.72",4,4,4,"444","Champions"
12854,5202,"3","1324.50",4,2,2,"422","Potential Loyalist"
17027,5202,"6","890.29",4,1,3,"413","Potential Loyalist"
16213,5202,"1","159.00",4,5,5,"455","Champions"
12930,5202,"2","415.80",4,3,4,"434","Loyal Customers"
14854,5202,"7","2759.83",4,1,1,"411","Potential Loyalist"
13055,5202,"3","1214.41",4,2,2,"422","Potential Loyalist"
16735,5202,"5","2300.56",4,2,1,"421","Potential Loyalist"
12579,5202,"1","386.42",4,4,4,"444","Champions"
13320,5202,"4","1548.70",4,2,2,"422","Potential Loyalist"
13279,5202,"1","137.75",4,5,5,"455","Champions"
13486,5202,"3","1122.41",4,2,2,"422","Potential Loyalist"
17079,5202,"1","118.80",4,5,5,"455","Champions"
15810,5202,"4","1391.98",4,2,2,"422","Potential Loyalist"
15603,5202,"1","48.48",4,5,5,"455","Champions"
16715,5202,"1","301.72",4,5,4,"454","Champions"
12609,5202,"3","964.85",4,3,2,"432","Lost Customers"
12409,5202,"3","11072.67",4,3,1,"431","Lost Customers"
17172,5202,"1","317.76",4,4,4,"444","Champions"
13519,5202,"1","122.75",4,5,5,"455","Champions"
13946,5203,"3","561.57",4,3,3,"433","Loyal Customers"
13959,5203,"3","598.20",4,3,3,"433","Loyal Customers"
16493,5203,"4","1351.63",4,2,2,"422","Potential Loyalist"
12604,5203,"2","236.18",4,3,5,"435","Loyal Customers"
12520,5203,"5","2346.26",4,2,1,"421","Potential Loyalist"
16627,5203,"1","322.80",4,4,4,"444","Champions"
12390,5203,"1","504.84",4,4,3,"443","Loyal Customers"
17415,5203,"1","507.84",4,4,3,"443","Loyal Customers"
14356,5203,"2","701.23",4,3,3,"433","Loyal Customers"
17475,5203,"1","194.37",4,5,5,"455","Champions"
13908,5203,"4","2319.55",4,2,1,"421","Potential Loyalist"
12550,5203,"1","824.83",4,4,3,"443","Loyal Customers"
17731,5203,"4","1240.11",4,2,2,"422","Potential Loyalist"
12435,5203,"2","7829.89",4,3,1,"431","Lost Customers"
14951,5203,"1","311.69",4,4,4,"444","Champions"
14887,5203,"1","1862.00",4,4,2,"442","Lost Customers"
12701,5203,"2","725.71",4,3,3,"433","Loyal Customers"
15026,5204,"3","464.20",4,3,4,"434","Loyal Customers"
13038,5204,"3","908.46",4,3,3,"433","Loyal Customers"
16584,5204,"2","936.08",4,4,2,"442","Lost Customers"
16928,5204,"17","2839.65",4,1,1,"411","Potential Loyalist"
13356,5204,"1","768.24",4,4,3,"443","Loyal Customers"
16777,5204,"2","226.35",4,3,5,"435","Loyal Customers"
14236,5204,"2","490.86",4,3,3,"433","Loyal Customers"
16215,5204,"1","242.35",4,5,5,"455","Champions"
15888,5204,"1","162.64",4,5,5,"455","Champions"
15341,5204,"1","2020.52",4,4,2,"442","Lost Customers"
16624,5204,"2","810.57",4,4,3,"443","Loyal Customers"
17873,5204,"5","1729.78",4,2,2,"422","Potential Loyalist"
15675,5205,"3","323.69",4,2,4,"424","Potential Loyalist"
16906,5205,"4","579.77",4,2,3,"423","Potential Loyalist"
17058,5205,"3","1179.89",4,2,2,"422","Potential Loyalist"
18094,5205,"7","3017.30",4,1,1,"411","Potential Loyalist"
12497,5205,"1","953.10",4,4,2,"442","Lost Customers"
18017,5205,"3","523.00",4,3,3,"433","Loyal Customers"
13228,5205,"1","358.00",4,4,4,"444","Champions"
13325,5205,"1","675.30",4,4,3,"443","Loyal Customers"
16080,5205,"2","217.16",4,3,5,"435","Loyal Customers"
15504,5205,"1","52.83",4,5,5,"455","Champions"
12752,5205,"1","4366.78",4,4,1,"441","Lost Customers"
17848,5205,"9","901.20",4,1,3,"413","Potential Loyalist"
14934,5205,"2","1890.94",4,3,2,"432","Lost Customers"
13562,5205,"3","1799.33",4,2,2,"422","Potential Loyalist"
12379,5205,"2","777.24",4,4,3,"443","Loyal Customers"
12527,5205,"3","330.71",4,2,4,"424","Potential Loyalist"
16527,5205,"1","228.06",4,5,5,"455","Champions"
18232,5205,"4","592.97",4,2,3,"423","Potential Loyalist"
17628,5205,"1","75.75",4,5,5,"455","Champions"
13774,5205,"1","345.00",4,4,4,"444","Champions"
16370,5206,"4","1320.56",4,2,2,"422","Potential Loyalist"
18194,5206,"1","973.84",4,4,2,"442","Lost Customers"
17802,5206,"3","1285.04",4,2,2,"422","Potential Loyalist"
13334,5206,"3","3536.82",4,2,1,"421","Potential Loyalist"
13067,5206,"1","115.46",4,5,5,"455","Champions"
15947,5206,"1","1708.24",4,4,2,"442","Lost Customers"
15410,5208,"8","3450.84",4,1,1,"411","Potential Loyalist"
15975,5208,"1","371.01",4,4,4,"444","Champions"
13141,5208,"5","2388.75",4,2,1,"421","Potential Loyalist"
15099,5208,"1","410.48",4,4,4,"444","Champions"
12434,5208,"2","806.14",4,4,3,"443","Loyal Customers"
15523,5208,"1","412.01",4,4,4,"444","Champions"
12871,5208,"2","380.64",4,3,4,"434","Loyal Customers"
16878,5208,"1","13.30",4,5,5,"455","Champions"
14124,5208,"1","419.58",4,4,4,"444","Champions"
13563,5208,"2","777.53",4,4,3,"443","Loyal Customers"
16709,5208,"5","3029.87",4,2,1,"421","Potential Loyalist"
16108,5208,"1","842.50",4,4,3,"443","Loyal Customers"
16573,5208,"2","663.61",4,3,3,"433","Loyal Customers"
14557,5209,"1","788.38",4,4,3,"443","Loyal Customers"
15466,5209,"1","334.53",4,4,4,"444","Champions"
17898,5209,"2","152.06",4,3,5,"435","Loyal Customers"
13539,5209,"3","631.34",4,3,3,"433","Loyal Customers"
14894,5209,"1","655.75",4,4,3,"443","Loyal Customers"
15417,5209,"1","508.80",4,4,3,"443","Loyal Customers"
15322,5209,"1","679.68",4,4,3,"443","Loyal Customers"
17333,5209,"1","494.25",4,4,3,"443","Loyal Customers"
17002,5209,"3","1493.73",4,2,2,"422","Potential Loyalist"
15205,5209,"2","653.24",4,3,3,"433","Loyal Customers"
13662,5209,"3","897.76",4,3,3,"433","Loyal Customers"
12995,5209,"1","211.32",4,5,5,"455","Champions"
13518,5209,"1","659.44",4,4,3,"443","Loyal Customers"
17047,5209,"3","1100.90",4,2,2,"422","Potential Loyalist"
17594,5209,"2","993.18",4,4,2,"442","Lost Customers"
17786,5209,"2","278.74",4,3,4,"434","Loyal Customers"
13134,5209,"4","1793.58",4,2,2,"422","Potential Loyalist"
12722,5209,"4","979.63",4,2,2,"422","Potential Loyalist"
14177,5210,"4","559.41",4,2,3,"423","Potential Loyalist"
12756,5210,"1","112.08",4,5,5,"455","Champions"
14660,5210,"2","285.74",4,3,4,"434","Loyal Customers"
18173,5210,"4","2106.84",4,2,1,"421","Potential Loyalist"
17033,5210,"3","1030.14",4,3,2,"432","Lost Customers"
17347,5210,"1","228.96",4,5,5,"455","Champions"
12566,5210,"1","297.65",4,5,4,"454","Champions"
17640,5210,"1","621.66",4,4,3,"443","Loyal Customers"
13877,5210,"1","117.24",4,5,5,"455","Champions"
16745,5210,"17","7194.30",4,1,1,"411","Potential Loyalist"
16229,5211,"2","1010.60",4,4,2,"442","Lost Customers"
15201,5211,"5","1236.54",4,2,2,"422","Potential Loyalist"
16959,5211,"1","117.35",4,5,5,"455","Champions"
14163,5211,"4","2445.91",4,2,1,"421","Potential Loyalist"
18251,5211,"1","4314.72",4,4,1,"441","Lost Customers"
16036,5211,"2","758.92",4,4,3,"443","Loyal Customers"
16098,5211,"7","2005.63",4,1,2,"412","Potential Loyalist"
15216,5211,"1","96.60",4,5,5,"455","Champions"
17037,5211,"1","1267.32",4,4,2,"442","Lost Customers"
14753,5211,"1","563.15",4,4,3,"443","Loyal Customers"
16451,5211,"1","266.97",4,5,4,"454","Champions"
15343,5211,"1","364.50",4,4,4,"444","Champions"
16141,5212,"1","620.40",4,4,3,"443","Loyal Customers"
15764,5212,"6","3279.97",4,1,1,"411","Potential Loyalist"
16211,5212,"1","547.02",4,4,3,"443","Loyal Customers"
13375,5212,"1","778.65",4,4,3,"443","Loyal Customers"
12884,5212,"1","309.05",4,4,4,"444","Champions"
16475,5212,"4","544.30",4,2,3,"423","Potential Loyalist"
15996,5212,"6","1060.68",4,1,2,"412","Potential Loyalist"
12924,5212,"4","925.75",4,2,2,"422","Potential Loyalist"
14307,5212,"6","2995.72",4,1,1,"411","Potential Loyalist"
17433,5212,"1","303.16",4,5,4,"454","Champions"
15980,5212,"3","2398.86",4,2,1,"421","Potential Loyalist"
17919,5212,"1","1304.04",4,4,2,"442","Lost Customers"
14500,5212,"3","356.85",4,2,4,"424","Potential Loyalist"
16209,5212,"5","2262.62",4,2,1,"421","Potential Loyalist"
16984,5212,"2","4481.35",4,3,1,"431","Lost Customers"
15673,5212,"4","2881.02",4,2,1,"421","Potential Loyalist"
13372,5213,"1","328.64",4,4,4,"444","Champions"
18255,5213,"1","103.30",4,5,5,"455","Champions"
16796,5213,"1","305.62",4,4,4,"444","Champions"
14837,5213,"4","1649.50",4,2,2,"422","Potential Loyalist"
16384,5213,"2","584.50",4,3,3,"433","Loyal Customers"
14212,5213,"1","1070.48",4,4,2,"442","Lost Customers"
15035,5213,"1","252.73",4,5,4,"454","Champions"
13611,5213,"3","1171.80",4,2,2,"422","Potential Loyalist"
15636,5213,"2","724.76",4,3,3,"433","Loyal Customers"
18215,5213,"1","299.34",4,5,4,"454","Champions"
12635,5213,"2","1509.18",4,3,2,"432","Lost Customers"
12965,5213,"1","771.91",4,4,3,"443","Loyal Customers"
13124,5213,"3","3866.33",4,2,1,"421","Potential Loyalist"
15939,5213,"14","6100.01",4,1,1,"411","Potential Loyalist"
15652,5215,"1","337.74",4,4,4,"444","Champions"
16027,5215,"6","934.62",4,1,2,"412","Potential Loyalist"
14414,5215,"7","1496.98",4,1,2,"412","Potential Loyalist"
12535,5215,"2","716.35",4,3,3,"433","Loyal Customers"
14915,5215,"2","307.48",4,3,4,"434","Loyal Customers"
16723,5215,"2","589.15",4,3,3,"433","Loyal Customers"
13441,5215,"1","296.64",4,5,4,"454","Champions"
14628,5215,"2","671.96",4,3,3,"433","Loyal Customers"
15198,5216,"2","193.64",4,3,5,"435","Loyal Customers"
13244,5216,"1","121.74",4,5,5,"455","Champions"
13249,5216,"3","711.41",4,3,3,"433","Loyal Customers"
18222,5216,"1","443.00",4,4,4,"444","Champions"
16031,5216,"2","548.94",4,3,3,"433","Loyal Customers"
15488,5216,"1","91.32",4,5,5,"455","Champions"
14223,5216,"3","991.13",4,3,2,"432","Lost Customers"
13889,5216,"1","416.90",4,4,4,"444","Champions"
13925,5216,"4","678.25",4,2,3,"423","Potential Loyalist"
13814,5216,"2","1579.12",4,3,2,"432","Lost Customers"
15653,5216,"2","877.44",4,4,3,"443","Loyal Customers"
13330,5216,"3","1140.93",4,2,2,"422","Potential Loyalist"
15400,5216,"5","716.20",4,2,3,"423","Potential Loyalist"
13848,5216,"3","1255.00",4,2,2,"422","Potential Loyalist"
12592,5216,"2","401.60",4,4,4,"444","Champions"
14410,5216,"9","1104.07",4,1,2,"412","Potential Loyalist"
18093,5217,"4","2106.52",4,2,1,"421","Potential Loyalist"
15071,5217,"2","982.07",4,4,2,"442","Lost Customers"
13210,5217,"1","353.48",4,4,4,"444","Champions"
15885,5217,"1","349.35",4,4,4,"444","Champions"
17339,5218,"2","243.36",4,3,5,"435","Loyal Customers"
17460,5218,"6","622.43",4,1,3,"413","Potential Loyalist"
14208,5218,"1","151.74",4,5,5,"455","Champions"
13130,5218,"1","64.00",4,5,5,"455","Champions"
13122,5218,"2","922.39",4,4,3,"443","Loyal Customers"
16175,5218,"4","1037.59",4,2,2,"422","Potential Loyalist"
15462,5218,"3","234.60",4,2,5,"425","Potential Loyalist"
13158,5218,"4","1201.06",4,2,2,"422","Potential Loyalist"
16400,5218,"1","303.93",4,5,4,"454","Champions"
17560,5218,"4","854.95",4,2,3,"423","Potential Loyalist"
18196,5219,"2","689.13",4,3,3,"433","Loyal Customers"
13931,5219,"2","1237.53",4,4,2,"442","Lost Customers"
13744,5219,"2","1156.36",4,4,2,"442","Lost Customers"
12502,5219,"5","2995.87",4,2,1,"421","Potential Loyalist"
17309,5219,"1","82.75",4,5,5,"455","Champions"
12422,5219,"3","683.56",4,3,3,"433","Loyal Customers"
16551,5219,"3","922.12",4,3,3,"433","Loyal Customers"
16172,5219,"5","1140.21",4,2,2,"422","Potential Loyalist"
16820,5219,"1","497.61",4,4,3,"443","Loyal Customers"
12816,5219,"2","452.20",4,3,4,"434","Loyal Customers"
12616,5219,"2","641.30",4,3,3,"433","Loyal Customers"
15491,5219,"6","3100.09",4,1,1,"411","Potential Loyalist"
13192,5219,"2","911.94",4,4,3,"443","Loyal Customers"
15307,5219,"1","205.30",4,5,5,"455","Champions"
13851,5219,"3","2651.46",4,2,1,"421","Potential Loyalist"
14565,5219,"4","2949.12",4,2,1,"421","Potential Loyalist"
15364,5219,"2","913.19",4,4,3,"443","Loyal Customers"
13748,5219,"5","948.25",4,2,2,"422","Potential Loyalist"
14965,5220,"2","599.00",4,3,3,"433","Loyal Customers"
17774,5220,"4","1225.41",4,2,2,"422","Potential Loyalist"
12710,5220,"3","1023.02",4,3,2,"432","Lost Customers"
17229,5220,"2","318.76",4,4,4,"444","Champions"
12851,5220,"1","135.18",4,5,5,"455","Champions"
13548,5220,"2","682.41",4,3,3,"433","Loyal Customers"
17050,5220,"6","3228.84",4,1,1,"411","Potential Loyalist"
17722,5220,"4","2424.04",4,2,1,"421","Potential Loyalist"
13240,5220,"4","648.70",4,2,3,"423","Potential Loyalist"
16761,5220,"1","316.62",4,4,4,"444","Champions"
14436,5222,"1","89.06",4,5,5,"455","Champions"
14171,5222,"1","363.79",4,4,4,"444","Champions"
14463,5222,"3","529.62",4,3,3,"433","Loyal Customers"
14276,5222,"3","1119.74",4,2,2,"422","Potential Loyalist"
18027,5222,"1","115.31",4,5,5,"455","Champions"
16808,5223,"2","288.42",4,3,4,"434","Loyal Customers"
14420,5223,"1","387.52",4,4,4,"444","Champions"
12739,5223,"1","975.54",4,4,2,"442","Lost Customers"
15829,5223,"2","636.14",4,3,3,"433","Loyal Customers"
12436,5223,"1","429.01",4,4,4,"444","Champions"
13099,5223,"1","207.36",4,5,5,"455","Champions"
16456,5223,"5","2158.37",4,2,1,"421","Potential Loyalist"
13045,5223,"1","305.28",4,5,4,"454","Champions"
13631,5223,"11","3070.42",4,1,1,"411","Potential Loyalist"
13376,5223,"3","869.76",4,3,3,"433","Loyal Customers"
13470,5223,"2","165.00",4,3,5,"435","Loyal Customers"
15596,5224,"5","1406.59",4,2,2,"422","Potential Loyalist"
14513,5224,"3","455.59",4,3,4,"434","Loyal Customers"
16180,5224,"8","10254.18",4,1,1,"411","Potential Loyalist"
17320,5224,"3","1200.62",4,2,2,"422","Potential Loyalist"
16083,5224,"2","1317.62",4,3,2,"432","Lost Customers"
16278,5224,"1","566.38",4,4,3,"443","Loyal Customers"
15260,5224,"7","1810.77",4,1,2,"412","Potential Loyalist"
17588,5224,"3","1240.20",4,2,2,"422","Potential Loyalist"
16842,5224,"3","1264.19",4,2,2,"422","Potential Loyalist"
16780,5224,"2","425.19",4,3,4,"434","Loyal Customers"
15866,5225,"1","230.53",4,5,5,"455","Champions"
17298,5225,"2","498.42",4,3,3,"433","Loyal Customers"
12814,5225,"1","85.92",4,5,5,"455","Champions"
14078,5225,"6","1049.37",4,1,2,"412","Potential Loyalist"
14472,5227,"8","1936.84",4,1,2,"412","Potential Loyalist"
13778,5227,"1","178.70",4,5,5,"455","Champions"
15325,5227,"1","162.29",4,5,5,"455","Champions"
16816,5227,"4","417.06",4,2,4,"424","Potential Loyalist"
15095,5227,"4","1370.60",4,2,2,"422","Potential Loyalist"
15625,5227,"4","1534.26",4,2,2,"422","Potential Loyalist"
16806,5227,"4","775.54",4,2,3,"423","Potential Loyalist"
13301,5227,"4","600.19",4,2,3,"423","Potential Loyalist"
15569,5227,"5","1375.71",4,1,2,"412","Potential Loyalist"
13003,5229,"3","149.05",4,2,5,"425","Potential Loyalist"
14210,5229,"6","1905.84",4,1,2,"412","Potential Loyalist"
15641,5229,"4","1887.20",4,2,2,"422","Potential Loyalist"
13489,5229,"4","449.52",4,2,4,"424","Potential Loyalist"
17146,5229,"3","749.78",4,3,3,"433","Loyal Customers"
15074,5229,"1","748.87",4,4,3,"443","Loyal Customers"
16641,5229,"1","231.10",4,5,5,"455","Champions"
13000,5230,"3","534.85",4,2,3,"423","Potential Loyalist"
14314,5230,"1","120.00",4,5,5,"455","Champions"
14196,5230,"1","335.52",4,4,4,"444","Champions"
16429,5230,"1","284.55",4,5,4,"454","Champions"
16309,5230,"2","706.57",4,3,3,"433","Loyal Customers"
12624,5230,"2","569.13",4,3,3,"433","Loyal Customers"
15663,5230,"1","138.14",4,5,5,"455","Champions"
18200,5230,"1","163.80",4,5,5,"455","Champions"
17134,5230,"2","425.00",4,3,4,"434","Loyal Customers"
16093,5230,"1","17.00",4,5,5,"455","Champions"
14055,5230,"1","725.64",4,4,3,"443","Loyal Customers"
17189,5230,"2","384.40",4,3,4,"434","Loyal Customers"
15263,5230,"1","156.51",4,5,5,"455","Champions"
16503,5230,"4","1431.93",4,2,2,"422","Potential Loyalist"
17844,5230,"1","51.56",4,5,5,"455","Champions"
14687,5230,"1","628.38",4,4,3,"443","Loyal Customers"
12715,5230,"1","273.86",4,5,4,"454","Champions"
14875,5231,"2","1465.32",4,3,2,"432","Lost Customers"
16340,5231,"1","549.07",4,4,3,"443","Loyal Customers"
12649,5231,"3","569.51",4,3,3,"433","Loyal Customers"
17869,5231,"5","428.18",4,2,4,"424","Potential Loyalist"
13411,5231,"1","213.55",4,5,5,"455","Champions"
14973,5231,"3","1314.45",4,2,2,"422","Potential Loyalist"
15812,5231,"5","1801.14",4,2,2,"422","Potential Loyalist"
14407,5231,"5","2142.73",4,2,1,"421","Potential Loyalist"
17268,5231,"4","763.64",4,2,3,"423","Potential Loyalist"
